response,stim,rt,trial,feedback,subj_code,q_init
1,hoarding,1.037,51,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,2.182,52,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,2.347,53,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.315,54,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.884189497914088,55,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,2.098,56,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.272,57,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.033,58,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.333,59,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.595,60,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,2.005,61,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.202,62,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,2.302,63,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.475,64,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.102,65,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.852,66,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.708,67,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.082,68,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.174,69,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.619,70,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.101,71,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.333,72,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.895,73,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.846,74,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.967,75,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.149,76,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.399,77,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.391,78,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.119,79,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.974,80,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.079,81,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.252,82,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.798,83,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.917,84,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.683,85,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.888,86,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.199,87,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.965,88,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.519,89,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.612,90,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.649,91,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.139,92,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.615,93,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.792,94,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.412,95,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.243,96,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.546,97,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.612,98,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.965,99,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.825,100,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.828,101,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,2.045,102,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.158,103,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.077,104,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.506,105,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.811,106,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.629,107,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.906,108,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.265,109,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.882,110,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.898277826760917,111,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.985,112,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.683,113,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.63,114,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.603,115,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.311,116,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.178,117,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.968,118,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.92,119,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.938,120,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.858,121,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.013,122,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.619,123,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.924,124,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.847,125,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.865,126,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.328,127,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.675,128,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,1.077,129,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.01,130,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.803,131,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.161,132,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.463,133,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.65,134,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.481,135,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.846,136,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.589,137,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.265,138,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.761,139,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.028,140,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.368,141,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.722,142,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.535,143,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.493,144,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.525,145,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.309,146,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.791,147,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.468,148,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.046,149,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.72,150,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.278,151,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.339,152,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.665,153,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.401,154,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.52,155,0,fa_fa_1974_05_14_03_f,0.5
0,hoarding,1.29,156,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.908,157,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.988,158,0,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.91,159,1,fa_fa_1974_05_14_03_f,0.5
1,hoarding,0.605,160,1,fa_fa_1974_05_14_03_f,0.5
0,hoarding,0.913515723250455,1,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.727,2,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.459,3,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.317,4,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.322,5,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.333,6,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.421,7,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.367,8,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.406,9,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.363,10,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.357,11,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.359,12,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.368,13,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.306,14,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.336,15,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.335,16,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.358,17,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.341,18,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.389,19,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.422,20,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.394,21,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.362,22,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.37,23,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.401,24,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.349,25,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.362,26,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.344,27,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.4,28,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.438,29,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.361,30,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.306,31,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.269,32,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.369,33,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.43,34,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.381,35,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.404,36,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.422,37,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.365,38,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.86,39,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.386,40,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.356,41,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.373,42,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.357,43,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.42,44,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.433,45,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.397,46,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.358,47,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.366,48,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.422,49,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.407,50,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.364,51,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.506,52,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.408,53,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.453,54,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.43,55,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.383,56,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.435,57,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.353,58,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.386,59,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.396,60,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.355,61,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.383,62,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.296,63,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.331,64,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.312,65,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.446,66,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.301,67,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.311,68,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.311,69,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.321,70,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.332,71,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.313,72,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.514,73,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.384,74,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.378,75,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.309,76,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.351,77,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.38,78,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.374,79,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.32,80,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.427,81,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.561,82,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.843,83,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.452,84,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.403,85,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.295,86,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.403,87,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.309,88,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.395,89,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.351,90,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.323,91,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.297,92,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.265,93,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.356,94,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.332,95,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.376,96,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.384,97,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.31,98,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.418,99,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.295,100,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.395,101,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.34,102,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.353,103,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.345,104,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.308,105,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.317,106,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.374,107,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.315,108,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.271,109,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.39,110,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.308,111,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.407,112,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.304,113,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.364,114,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.324,115,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.419,116,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.429,117,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.384,118,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.313,119,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.437,120,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.355,121,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.311,122,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.348,123,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.374,124,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.298,125,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.339,126,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.335,127,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.348,128,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.337,129,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.304,130,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.345,131,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.251,132,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.368,133,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.313,134,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.621,135,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.349,136,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.345,137,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.321,138,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.412,139,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.379,140,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.354,141,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.327,142,1,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.399,143,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.403,144,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.445,145,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.354,146,0,pa_me_1968_07_10_05_f,0.5
0,hoarding,0.383,147,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.513,148,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.304,149,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.354,150,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.4,151,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.395,152,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.279,153,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.323,154,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.317,155,0,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.326,156,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.283,157,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.369,158,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.362,159,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.304,160,1,pa_me_1968_07_10_05_f,0.5
1,hoarding,0.971531972345032,1,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.29,2,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.839,3,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.272,4,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.819,5,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.631,6,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.061,7,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.72,8,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.609,9,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.616,10,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.63,11,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.957,12,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.307,13,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.803,14,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.212,15,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.704,16,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.194,17,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.032,18,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.653,19,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.786,20,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.056,21,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.123,22,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.733,23,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.355,24,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.626,25,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.312,26,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.002,27,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.328,28,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,2.024,29,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.211,30,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.945,31,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.41,32,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.366,33,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.462,34,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.023,35,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.285,36,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.879,37,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.138,38,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.906,39,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.554,40,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.472,41,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.811,42,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.61,43,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.04,44,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.228,45,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.114,46,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.834,47,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.879,48,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.259,49,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.8,50,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.989,51,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.555,52,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.779,53,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.3,54,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.091,55,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.726,56,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.127,57,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.609,58,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.646,59,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.306,60,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.317,61,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.939,62,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.093,63,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.591,64,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.757,65,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.026,66,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.082,67,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.876,68,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.868,69,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.647,70,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.757,71,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.085,72,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.438,73,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.266,74,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.693,75,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.614,76,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.731,77,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.812,78,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.76,79,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.736,80,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.753,81,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.264,82,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.958,83,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.863,84,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.965,85,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.899,86,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.854,87,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.842,88,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.719,89,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,2.224,90,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,2.348,91,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.8,92,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.151,93,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.485,94,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.417,95,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.084,96,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.775,97,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.414,98,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.835,99,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.581,100,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.672,101,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.756,102,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.926,103,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.862,104,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.642,105,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.624,106,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.771,107,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,2.187,108,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.647,109,1,lo_va_1955_11_25_06_f,0.5
