response,stim,rt,trial,feedback,subj_code,q_init
0,hoarding,1.377,110,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.336,111,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.991,112,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.503,113,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.946,114,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.915,115,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.581,116,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.075,117,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.567,118,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.736,119,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.328,120,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.753,121,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.282,122,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.698,123,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.071,124,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.474,125,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.109,126,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.775,127,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.207,128,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.468,129,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.519,130,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.624,131,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.766,132,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.454,133,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.371,134,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.945,135,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.864,136,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,2.221,137,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.438,138,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.914,139,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.925,140,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.806,141,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.389,142,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.131,143,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.779,144,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,2.306,145,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.53,146,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.683,147,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.048,148,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.563,149,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,0.945,150,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.209,151,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.807,152,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.226,153,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,2.374,154,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,1.356,155,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.17,156,1,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.685,157,0,lo_va_1955_11_25_06_f,0.5
1,hoarding,1.692,158,1,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.916,159,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.645,160,0,lo_va_1955_11_25_06_f,0.5
0,hoarding,0.853676656407993,1,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.345,2,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,2.454,3,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.894030391936789,4,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.566,5,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.358,6,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,2.246,7,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.892912496326651,8,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,2,9,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.389,10,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.128,11,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.64,12,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.618,13,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.448,14,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.481,15,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.115,16,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.442,17,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.053,18,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.245,19,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.197,20,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.733,21,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.699,22,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.039,23,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.638,24,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.564,25,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.022,26,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.747,27,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.754,28,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.572,29,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.011,30,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.767,31,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.02,32,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.516,33,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.774,34,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.649,35,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.606,36,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.474,37,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.762,38,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.153,39,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.974,40,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.776,41,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.069,42,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.787,43,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.824,44,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.845,45,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.674,46,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.291,47,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.797,48,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.663,49,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.837,50,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.539,51,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.967,52,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.184,53,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.956,54,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.909516090305676,55,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.625,56,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.473,57,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.569,58,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.602,59,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.826,60,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.053,61,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.894,62,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.632,63,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.489,64,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.65,65,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.13,66,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.862,67,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.202,68,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.923,69,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.627,70,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.831,71,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.896,72,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.237,73,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.686,74,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.6,75,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.957,76,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.649,77,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.688,78,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.751,79,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.912,80,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.858,81,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.787,82,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.669,83,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.934,84,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.498,85,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.109,86,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.846,87,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.548,88,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.683,89,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.633,90,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.895,91,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.334,92,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.804,93,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.935,94,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.135,95,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.112,96,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.988,97,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.826,98,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.923,99,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.915,100,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.955,101,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.103,102,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.854,103,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.774,104,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.374,105,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.312,106,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.636,107,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.666,108,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.853,109,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.419,110,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.451,111,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.89,112,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.74,113,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.165,114,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.006,115,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.91,116,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,2.142,117,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.087,118,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.182,119,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.753,120,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.531,121,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.968,122,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.791,123,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.823,124,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.488,125,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.551,126,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.4,127,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.126,128,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.549,129,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.906,130,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.591,131,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.496,132,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.897,133,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.991,134,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.778,135,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.582,136,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.949,137,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.814,138,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.879,139,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,2.063,140,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.699,141,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.255,142,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.847,143,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.431,144,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.479,145,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.353,146,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.396,147,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.116,148,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.875,149,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.962,150,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.437,151,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,0.966,152,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.632,153,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.404,154,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.225,155,0,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.435,156,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.724,157,1,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.355,158,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,1.882,159,1,gi_ba_1958_08_17_01_m,0.5
0,hoarding,1.628,160,0,gi_ba_1958_08_17_01_m,0.5
1,hoarding,0.911692905502569,1,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.515,2,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.563,3,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.489,4,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.457,5,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.35,6,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.045,7,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.578,8,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.309,9,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.63,10,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.806,11,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.62,12,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.12,13,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.209,14,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.945,15,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.725,16,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.584,17,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,2.173,18,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.678,19,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.549,20,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.054,21,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.968,22,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.558,23,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.721,24,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.45,25,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.808,26,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.03,27,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.576,28,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.551,29,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.776,30,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.732,31,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.764,32,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.519,33,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.818,34,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.619,35,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.49,36,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.379,37,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.689,38,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.577,39,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.049,40,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.65,41,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.681,42,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.437,43,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.867,44,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.02,45,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.534,46,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.715,47,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.876,48,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.601,49,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.664,50,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.866,51,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.065,52,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.528,53,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.081,54,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.051,55,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.326,56,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.619,57,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.347,58,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.006,59,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.177,60,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.444,61,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.292,62,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.122,63,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.707,64,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,2.206,65,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.692,66,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.683,67,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.654,68,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.263,69,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.577,70,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.526,71,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.46,72,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.987,73,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.511,74,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.93,75,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.869,76,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.93,77,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.743,78,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.318,79,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.143,80,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.872510901450997,81,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,2.286,82,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.802,83,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.641,84,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.385,85,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.73,86,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.171,87,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.083,88,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.507,89,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.729,90,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.023,91,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.821,92,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.502,93,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.736,94,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.08,95,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.595,96,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.494,97,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.604,98,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.438,99,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.488,100,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.677,101,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.593,102,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.777,103,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.613,104,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.718,105,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.928,106,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.899395722361673,107,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.899116248468522,108,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.864685632180024,109,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.864406158268106,110,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.864126684374955,111,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.863847210463037,112,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.863567736569885,113,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.86328826266735,114,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.863008788755433,115,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.862729314862281,116,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.896600983336326,117,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.862170367057212,118,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.89604203554064,119,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.861611419252142,120,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.865744220346795,121,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.890791338835848,122,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.890511864933313,123,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.864905798639191,124,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.88995291711886,125,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.889673443216325,126,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.864067376931586,127,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.889114495411256,128,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.863508429126517,129,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.863228955223982,130,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.888276073713035,131,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.862670007418913,132,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.887717125907965,133,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.887437651996047,134,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.703,135,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.369,136,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.889,137,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.767,138,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.427,139,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.524,140,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.776,141,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.859875268393565,142,1,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.995,143,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.95,144,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.8,145,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,0.906,146,0,al_ba_1948_06_19_00_f,0.5
0,hoarding,1.207,147,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.039,148,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.826,149,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.947,150,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.969,151,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.695,152,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.464,153,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.02,154,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.787,155,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.192,156,0,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.05,157,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.837,158,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,1.268,159,1,al_ba_1948_06_19_00_f,0.5
1,hoarding,0.794,160,1,al_ba_1948_06_19_00_f,0.5
